frame_id,timestamp,dt_ms,my_x,my_y,my_z,raw_kmh,pos_delta_kmh,v296_kmh,v296_delta_kmh,v296_source,latest_kmh,latest_delta_kmh,latest_source,diff_kmh
1658,1788706290.8639,16.66,2074.020,217.166,2334.309,0.0,73.6,74.7,0.20,pos_only_smoothed,74.7,0.18,pos_only_smoothed,0.01
1659,1788706290.8806,16.66,2074.240,217.167,2334.414,0.0,69.8,73.9,0.78,pos_only_smoothed,74.6,0.14,pos_only_smoothed,0.63
1660,1788706290.8973,16.67,2074.680,217.168,2334.623,0.0,76.2,74.3,0.36,pos_only_smoothed,74.2,0.35,pos_only_smoothed,0.08
1661,1788706290.9139,16.66,2074.900,217.168,2334.727,0.0,72.0,73.9,0.37,pos_only_smoothed,74.1,0.11,pos_only_smoothed,0.19
1662,1788706290.9306,16.67,2075.341,217.168,2334.937,0.0,78.0,74.6,0.65,pos_only_smoothed,74.2,0.07,pos_only_smoothed,0.39
1663,1788706290.9473,16.67,2075.561,217.169,2335.041,0.0,73.4,74.4,0.19,pos_only_smoothed,74.4,0.18,pos_only_smoothed,0.02
1664,1788706290.9639,16.67,2076.001,217.169,2335.250,0.0,79.2,75.1,0.77,pos_only_smoothed,74.6,0.26,pos_only_smoothed,0.53
1665,1788706290.9806,16.67,2076.222,217.169,2335.355,0.0,74.4,75.0,0.12,pos_only_smoothed,74.9,0.31,pos_only_smoothed,0.11
1666,1788706290.9973,16.66,2076.442,217.169,2335.460,0.0,70.5,74.3,0.73,pos_only_smoothed,74.9,0.05,pos_only_smoothed,0.57
1667,1788706291.0139,16.67,2076.882,217.169,2335.669,0.0,76.8,74.7,0.40,pos_only_smoothed,74.6,0.29,pos_only_smoothed,0.12
1668,1788706291.0306,16.66,2077.102,217.169,2335.773,0.0,72.4,74.3,0.36,pos_only_smoothed,74.5,0.07,pos_only_smoothed,0.17
1669,1788706291.0473,16.66,2077.542,217.169,2335.983,0.0,78.3,75.0,0.64,pos_only_smoothed,74.6,0.08,pos_only_smoothed,0.39
1670,1788706291.0639,16.67,2077.762,217.168,2336.087,0.0,73.7,74.8,0.20,pos_only_smoothed,74.8,0.18,pos_only_smoothed,0.01
1671,1788706291.0806,16.67,2077.982,217.167,2336.192,0.0,69.9,74.0,0.78,pos_only_smoothed,74.6,0.14,pos_only_smoothed,0.63
1672,1788706291.0973,16.66,2078.423,217.167,2336.401,0.0,76.3,74.4,0.36,pos_only_smoothed,74.3,0.35,pos_only_smoothed,0.08
1673,1788706291.1139,16.66,2078.643,217.167,2336.505,0.0,72.0,74.0,0.37,pos_only_smoothed,74.2,0.11,pos_only_smoothed,0.19
1674,1788706291.1306,16.67,2079.083,217.165,2336.714,0.0,78.0,74.6,0.64,pos_only_smoothed,74.2,0.06,pos_only_smoothed,0.38
1675,1788706291.1473,16.66,2079.302,217.163,2336.819,0.0,73.4,74.4,0.20,pos_only_smoothed,74.4,0.18,pos_only_smoothed,0.01
1676,1788706291.1639,16.67,2079.743,217.161,2337.028,0.0,79.2,75.2,0.77,pos_only_smoothed,74.7,0.25,pos_only_smoothed,0.52
1677,1788706291.1806,16.66,2079.963,217.159,2337.133,0.0,74.4,75.1,0.12,pos_only_smoothed,75.0,0.30,pos_only_smoothed,0.10
1678,1788706291.1972,16.66,2080.183,217.158,2337.237,0.0,70.5,74.3,0.73,pos_only_smoothed,74.9,0.05,pos_only_smoothed,0.58
1679,1788706291.2139,16.66,2080.624,217.155,2337.446,0.0,76.8,74.7,0.39,pos_only_smoothed,74.6,0.30,pos_only_smoothed,0.11
1680,1788706291.2306,16.66,2080.844,217.153,2337.551,0.0,72.4,74.3,0.37,pos_only_smoothed,74.5,0.08,pos_only_smoothed,0.18
1681,1788706291.2472,16.67,2081.285,217.149,2337.760,0.0,78.4,75.0,0.65,pos_only_smoothed,74.6,0.07,pos_only_smoothed,0.40
1682,1788706291.2639,16.66,2081.505,217.147,2337.865,0.0,73.8,74.8,0.20,pos_only_smoothed,74.8,0.18,pos_only_smoothed,0.01
1683,1788706291.2806,16.66,2081.726,217.145,2337.970,0.0,70.0,74.0,0.77,pos_only_smoothed,74.7,0.13,pos_only_smoothed,0.63
1684,1788706291.2972,16.61,2082.167,217.141,2338.179,0.0,76.4,74.4,0.38,pos_only_smoothed,74.3,0.34,pos_only_smoothed,0.10
1685,1788706291.3138,16.67,2082.388,217.140,2338.284,0.0,72.2,74.1,0.35,pos_only_smoothed,74.2,0.09,pos_only_smoothed,0.17
1686,1788706291.3305,16.67,2082.829,217.136,2338.494,0.0,78.2,74.7,0.66,pos_only_smoothed,74.3,0.09,pos_only_smoothed,0.41
1687,1788706291.3472,16.66,2083.050,217.135,2338.599,0.0,73.6,74.5,0.18,pos_only_smoothed,74.5,0.20,pos_only_smoothed,0.03
1688,1788706291.3638,16.67,2083.492,217.132,2338.809,0.0,79.5,75.3,0.79,pos_only_smoothed,74.8,0.27,pos_only_smoothed,0.54
1689,1788706291.3805,16.66,2083.714,217.131,2338.914,0.0,74.7,75.2,0.10,pos_only_smoothed,75.1,0.32,pos_only_smoothed,0.12
1690,1788706291.3972,16.67,2083.935,217.131,2339.019,0.0,70.7,74.5,0.72,pos_only_smoothed,75.1,0.03,pos_only_smoothed,0.56
1691,1788706291.4138,16.66,2084.377,217.130,2339.229,0.0,77.1,74.9,0.42,pos_only_smoothed,74.8,0.28,pos_only_smoothed,0.13
1692,1788706291.4305,16.66,2084.599,217.129,2339.335,0.0,72.8,74.6,0.34,pos_only_smoothed,74.7,0.06,pos_only_smoothed,0.15
1693,1788706291.4472,16.67,2085.042,217.129,2339.545,0.0,78.7,75.2,0.66,pos_only_smoothed,74.8,0.10,pos_only_smoothed,0.41
1694,1788706291.4638,16.66,2085.264,217.129,2339.651,0.0,74.1,75.1,0.18,pos_only_smoothed,75.0,0.20,pos_only_smoothed,0.03
1695,1788706291.4805,16.66,2085.486,217.130,2339.756,0.0,70.3,74.3,0.76,pos_only_smoothed,74.9,0.11,pos_only_smoothed,0.61
1696,1788706291.4972,16.66,2085.929,217.131,2339.967,0.0,76.7,74.7,0.38,pos_only_smoothed,74.6,0.33,pos_only_smoothed,0.10
1697,1788706291.5138,16.66,2086.151,217.131,2340.072,0.0,72.5,74.3,0.35,pos_only_smoothed,74.5,0.09,pos_only_smoothed,0.17
1698,1788706291.5305,16.66,2086.595,217.133,2340.283,0.0,78.5,75.0,0.67,pos_only_smoothed,74.6,0.09,pos_only_smoothed,0.41
1699,1788706291.5472,16.66,2086.816,217.133,2340.388,0.0,73.9,74.8,0.18,pos_only_smoothed,74.8,0.20,pos_only_smoothed,0.03
1700,1788706291.5638,16.67,2087.260,217.135,2340.599,0.0,79.8,75.6,0.79,pos_only_smoothed,75.1,0.27,pos_only_smoothed,0.55
1701,1788706291.5805,16.66,2087.482,217.136,2340.704,0.0,74.9,75.5,0.11,pos_only_smoothed,75.4,0.32,pos_only_smoothed,0.12
1702,1788706291.5971,16.64,2087.703,217.138,2340.810,0.0,71.0,74.8,0.72,pos_only_smoothed,75.4,0.04,pos_only_smoothed,0.57
1703,1788706291.6138,16.66,2088.147,217.141,2341.020,0.0,77.3,75.2,0.40,pos_only_smoothed,75.1,0.29,pos_only_smoothed,0.12
1704,1788706291.6305,16.66,2088.369,217.142,2341.126,0.0,72.9,74.8,0.36,pos_only_smoothed,75.0,0.07,pos_only_smoothed,0.17
1705,1788706291.6471,16.67,2088.812,217.144,2341.336,0.0,78.9,75.5,0.66,pos_only_smoothed,75.1,0.08,pos_only_smoothed,0.40
1706,1788706291.6638,16.66,2089.034,217.145,2341.442,0.0,74.3,75.3,0.19,pos_only_smoothed,75.3,0.19,pos_only_smoothed,0.02
1707,1788706291.6805,16.67,2089.256,217.146,2341.547,0.0,70.4,74.5,0.78,pos_only_smoothed,75.1,0.13,pos_only_smoothed,0.63
1708,1788706291.6971,16.66,2089.699,217.147,2341.758,0.0,76.9,74.9,0.38,pos_only_smoothed,74.8,0.34,pos_only_smoothed,0.09
1709,1788706291.7138,16.67,2089.921,217.147,2341.863,0.0,72.6,74.5,0.37,pos_only_smoothed,74.7,0.09,pos_only_smoothed,0.18
1710,1788706291.7304,16.66,2090.364,217.146,2342.073,0.0,78.7,75.2,0.66,pos_only_smoothed,74.8,0.08,pos_only_smoothed,0.40
1711,1788706291.7471,16.66,2090.586,217.146,2342.179,0.0,74.1,75.0,0.18,pos_only_smoothed,75.0,0.19,pos_only_smoothed,0.03
1712,1788706291.7638,16.67,2091.030,217.144,2342.390,0.0,79.8,75.8,0.77,pos_only_smoothed,75.2,0.27,pos_only_smoothed,0.53
1713,1788706291.7804,16.67,2091.252,217.143,2342.495,0.0,75.0,75.7,0.12,pos_only_smoothed,75.6,0.31,pos_only_smoothed,0.10
1714,1788706291.7971,16.66,2091.474,217.142,2342.601,0.0,71.1,74.9,0.73,pos_only_smoothed,75.5,0.05,pos_only_smoothed,0.58
1715,1788706291.8138,16.66,2091.917,217.140,2342.812,0.0,77.3,75.3,0.38,pos_only_smoothed,75.2,0.30,pos_only_smoothed,0.10
1716,1788706291.8304,16.66,2092.140,217.138,2342.917,0.0,73.0,74.9,0.37,pos_only_smoothed,75.1,0.08,pos_only_smoothed,0.18
1717,1788706291.8471,16.67,2092.584,217.134,2343.128,0.0,78.9,75.6,0.64,pos_only_smoothed,75.2,0.07,pos_only_smoothed,0.39
1718,1788706291.8638,16.66,2092.807,217.132,2343.234,0.0,74.3,75.4,0.20,pos_only_smoothed,75.4,0.18,pos_only_smoothed,0.01
1719,1788706291.8804,16.66,2093.029,217.130,2343.339,0.0,70.5,74.6,0.78,pos_only_smoothed,75.2,0.13,pos_only_smoothed,0.63
1720,1788706291.8971,16.67,2093.474,217.124,2343.551,0.0,77.0,75.0,0.38,pos_only_smoothed,74.9,0.34,pos_only_smoothed,0.09
1721,1788706291.9138,16.66,2093.697,217.122,2343.657,0.0,72.7,74.6,0.37,pos_only_smoothed,74.8,0.10,pos_only_smoothed,0.18
1722,1788706291.9304,16.66,2094.143,217.116,2343.868,0.0,78.9,75.3,0.68,pos_only_smoothed,74.9,0.08,pos_only_smoothed,0.42
1723,1788706291.9471,16.66,2094.365,217.113,2343.974,0.0,74.2,75.1,0.17,pos_only_smoothed,75.1,0.21,pos_only_smoothed,0.04
1724,1788706291.9638,16.66,2094.812,217.107,2344.187,0.0,80.1,75.9,0.79,pos_only_smoothed,75.4,0.28,pos_only_smoothed,0.55
1725,1788706291.9804,16.66,2095.035,217.104,2344.292,0.0,75.3,75.8,0.10,pos_only_smoothed,75.7,0.33,pos_only_smoothed,0.12
1726,1788706291.9971,16.66,2095.259,217.101,2344.398,0.0,71.3,75.1,0.71,pos_only_smoothed,75.7,0.03,pos_only_smoothed,0.56
1727,1788706292.0137,16.66,2095.706,217.095,2344.611,0.0,77.8,75.5,0.44,pos_only_smoothed,75.4,0.27,pos_only_smoothed,0.15
1728,1788706292.0304,16.66,2095.929,217.092,2344.717,0.0,73.4,75.2,0.34,pos_only_smoothed,75.3,0.05,pos_only_smoothed,0.15
1729,1788706292.0471,16.67,2096.377,217.088,2344.930,0.0,79.4,75.9,0.68,pos_only_smoothed,75.4,0.11,pos_only_smoothed,0.42
1730,1788706292.0637,16.67,2096.601,217.085,2345.036,0.0,74.8,75.7,0.17,pos_only_smoothed,75.7,0.21,pos_only_smoothed,0.04
1731,1788706292.0804,16.66,2096.825,217.083,2345.143,0.0,71.0,74.9,0.76,pos_only_smoothed,75.6,0.10,pos_only_smoothed,0.61
1732,1788706292.0971,16.67,2097.274,217.080,2345.356,0.0,77.5,75.4,0.41,pos_only_smoothed,75.2,0.32,pos_only_smoothed,0.12
1733,1788706292.1137,16.67,2097.499,217.079,2345.463,0.0,73.3,75.0,0.33,pos_only_smoothed,75.2,0.07,pos_only_smoothed,0.15
1734,1788706292.1304,16.67,2097.948,217.076,2345.676,0.0,79.4,75.7,0.69,pos_only_smoothed,75.3,0.11,pos_only_smoothed,0.44
1735,1788706292.1471,16.66,2098.173,217.076,2345.783,0.0,74.7,75.6,0.16,pos_only_smoothed,75.5,0.22,pos_only_smoothed,0.06
1736,1788706292.1637,16.67,2098.622,217.075,2345.996,0.0,80.7,76.4,0.82,pos_only_smoothed,75.8,0.30,pos_only_smoothed,0.58
1737,1788706292.1804,16.67,2098.847,217.075,2346.103,0.0,75.8,76.3,0.09,pos_only_smoothed,76.2,0.35,pos_only_smoothed,0.14
1738,1788706292.1971,16.67,2099.072,217.075,2346.210,0.0,71.8,75.6,0.71,pos_only_smoothed,76.1,0.02,pos_only_smoothed,0.55
1739,1788706292.2137,16.67,2099.522,217.075,2346.424,0.0,78.4,76.0,0.45,pos_only_smoothed,75.9,0.27,pos_only_smoothed,0.16
1740,1788706292.2304,16.66,2099.748,217.076,2346.531,0.0,74.0,75.7,0.33,pos_only_smoothed,75.8,0.04,pos_only_smoothed,0.14
1741,1788706292.2471,16.66,2100.198,217.077,2346.745,0.0,80.0,76.4,0.69,pos_only_smoothed,76.0,0.12,pos_only_smoothed,0.43
1742,1788706292.2637,16.66,2100.423,217.078,2346.852,0.0,75.3,76.2,0.17,pos_only_smoothed,76.2,0.22,pos_only_smoothed,0.04
1743,1788706292.2804,16.67,2100.649,217.079,2346.959,0.0,71.5,75.5,0.76,pos_only_smoothed,76.1,0.10,pos_only_smoothed,0.61
1744,1788706292.2971,16.67,2101.099,217.081,2347.173,0.0,77.9,75.8,0.40,pos_only_smoothed,75.7,0.32,pos_only_smoothed,0.11
1745,1788706292.3137,16.67,2101.325,217.082,2347.281,0.0,73.7,75.5,0.35,pos_only_smoothed,75.7,0.08,pos_only_smoothed,0.16
1746,1788706292.3304,16.67,2101.776,217.085,2347.495,0.0,79.8,76.2,0.69,pos_only_smoothed,75.8,0.10,pos_only_smoothed,0.43
1747,1788706292.3471,16.66,2102.001,217.086,2347.602,0.0,75.1,76.0,0.17,pos_only_smoothed,76.0,0.21,pos_only_smoothed,0.04
1748,1788706292.3637,16.67,2102.226,217.087,2347.709,0.0,71.3,75.3,0.75,pos_only_smoothed,75.9,0.10,pos_only_smoothed,0.61
1749,1788706292.3804,16.66,2102.677,217.090,2347.923,0.0,77.8,75.7,0.41,pos_only_smoothed,75.6,0.32,pos_only_smoothed,0.12
1750,1788706292.3970,16.66,2102.903,217.091,2348.030,0.0,73.6,75.3,0.33,pos_only_smoothed,75.5,0.07,pos_only_smoothed,0.15
1751,1788706292.4137,16.67,2103.354,217.094,2348.244,0.0,79.7,76.0,0.70,pos_only_smoothed,75.6,0.11,pos_only_smoothed,0.44
1752,1788706292.4304,16.66,2103.580,217.095,2348.352,0.0,75.1,75.9,0.15,pos_only_smoothed,75.8,0.23,pos_only_smoothed,0.06
1753,1788706292.4470,16.66,2104.031,217.097,2348.566,0.0,81.1,76.7,0.83,pos_only_smoothed,76.1,0.31,pos_only_smoothed,0.58
1754,1788706292.4637,16.66,2104.257,217.098,2348.673,0.0,76.2,76.6,0.09,pos_only_smoothed,76.5,0.35,pos_only_smoothed,0.14
1755,1788706292.4804,16.66,2104.483,217.099,2348.781,0.0,72.2,75.9,0.71,pos_only_smoothed,76.5,0.01,pos_only_smoothed,0.56
1756,1788706292.4970,16.66,2104.935,217.102,2348.995,0.0,78.7,76.4,0.45,pos_only_smoothed,76.2,0.27,pos_only_smoothed,0.16
1757,1788706292.5137,16.66,2105.161,217.103,2349.103,0.0,74.3,76.0,0.34,pos_only_smoothed,76.2,0.04,pos_only_smoothed,0.14
1758,1788706292.5304,16.66,2105.613,217.105,2349.317,0.0,80.3,76.7,0.68,pos_only_smoothed,76.3,0.11,pos_only_smoothed,0.43
1759,1788706292.5470,16.66,2105.839,217.106,2349.425,0.0,75.6,76.5,0.17,pos_only_smoothed,76.5,0.21,pos_only_smoothed,0.04
1760,1788706292.5637,16.66,2106.065,217.106,2349.532,0.0,71.7,75.8,0.77,pos_only_smoothed,76.4,0.11,pos_only_smoothed,0.62
1761,1788706292.5803,16.66,2106.518,217.108,2349.747,0.0,78.4,76.2,0.42,pos_only_smoothed,76.1,0.32,pos_only_smoothed,0.12
1762,1788706292.5970,16.66,2106.744,217.109,2349.855,0.0,74.0,75.8,0.35,pos_only_smoothed,76.0,0.07,pos_only_smoothed,0.16
1763,1788706292.6137,16.66,2107.197,217.110,2350.070,0.0,80.1,76.5,0.69,pos_only_smoothed,76.1,0.10,pos_only_smoothed,0.43
1764,1788706292.6303,16.66,2107.423,217.110,2350.177,0.0,75.5,76.3,0.17,pos_only_smoothed,76.3,0.21,pos_only_smoothed,0.05
1765,1788706292.6470,16.67,2107.876,217.111,2350.393,0.0,81.4,77.2,0.80,pos_only_smoothed,76.6,0.29,pos_only_smoothed,0.56
1766,1788706292.6637,16.67,2108.102,217.111,2350.500,0.0,76.4,77.0,0.12,pos_only_smoothed,76.9,0.33,pos_only_smoothed,0.11
1767,1788706292.6803,16.66,2108.329,217.111,2350.608,0.0,72.5,76.3,0.73,pos_only_smoothed,76.9,0.04,pos_only_smoothed,0.58
1768,1788706292.6970,16.66,2108.782,217.112,2350.823,0.0,78.9,76.7,0.41,pos_only_smoothed,76.6,0.29,pos_only_smoothed,0.13
1769,1788706292.7137,16.68,2109.009,217.112,2350.931,0.0,74.4,76.4,0.36,pos_only_smoothed,76.5,0.07,pos_only_smoothed,0.17
1770,1788706292.7303,16.66,2109.462,217.112,2351.146,0.0,80.6,77.0,0.68,pos_only_smoothed,76.6,0.09,pos_only_smoothed,0.42
1771,1788706292.7470,16.68,2109.689,217.113,2351.254,0.0,75.9,76.8,0.19,pos_only_smoothed,76.8,0.20,pos_only_smoothed,0.03
1772,1788706292.7637,16.66,2109.916,217.113,2351.362,0.0,72.0,76.1,0.78,pos_only_smoothed,76.7,0.12,pos_only_smoothed,0.63
1773,1788706292.7803,16.66,2110.369,217.113,2351.577,0.0,78.6,76.5,0.40,pos_only_smoothed,76.4,0.34,pos_only_smoothed,0.11
1774,1788706292.7970,16.66,2110.596,217.113,2351.685,0.0,74.2,76.1,0.36,pos_only_smoothed,76.3,0.09,pos_only_smoothed,0.17
1775,1788706292.8137,16.66,2111.049,217.112,2351.900,0.0,80.3,76.8,0.67,pos_only_smoothed,76.4,0.09,pos_only_smoothed,0.41
1776,1788706292.8303,16.66,2111.276,217.112,2352.008,0.0,75.7,76.6,0.18,pos_only_smoothed,76.6,0.20,pos_only_smoothed,0.03
1777,1788706292.8470,16.67,2111.729,217.112,2352.223,0.0,81.5,77.4,0.78,pos_only_smoothed,76.8,0.27,pos_only_smoothed,0.54
1778,1788706292.8637,16.66,2111.956,217.112,2352.331,0.0,76.6,77.2,0.13,pos_only_smoothed,77.1,0.32,pos_only_smoothed,0.10
1779,1788706292.8803,16.66,2112.183,217.112,2352.439,0.0,72.6,76.5,0.74,pos_only_smoothed,77.1,0.05,pos_only_smoothed,0.59
1780,1788706292.8970,16.66,2112.637,217.112,2352.654,0.0,79.0,76.9,0.40,pos_only_smoothed,76.8,0.30,pos_only_smoothed,0.12
1781,1788706292.9137,16.66,2112.864,217.112,2352.762,0.0,74.6,76.5,0.38,pos_only_smoothed,76.7,0.08,pos_only_smoothed,0.18
1782,1788706292.9303,16.66,2113.317,217.113,2352.977,0.0,80.7,77.2,0.67,pos_only_smoothed,76.8,0.08,pos_only_smoothed,0.41
1783,1788706292.9470,16.66,2113.543,217.113,2353.085,0.0,75.9,77.0,0.21,pos_only_smoothed,77.0,0.19,pos_only_smoothed,0.01
1784,1788706292.9637,16.66,2113.770,217.114,2353.193,0.0,72.0,76.2,0.80,pos_only_smoothed,76.8,0.14,pos_only_smoothed,0.65
1785,1788706292.9803,16.66,2114.224,217.116,2353.408,0.0,78.6,76.6,0.39,pos_only_smoothed,76.5,0.35,pos_only_smoothed,0.09
1786,1788706292.9970,16.66,2114.450,217.117,2353.515,0.0,74.2,76.2,0.38,pos_only_smoothed,76.4,0.10,pos_only_smoothed,0.19
1787,1788706293.0136,16.67,2114.903,217.119,2353.731,0.0,80.4,76.9,0.68,pos_only_smoothed,76.5,0.08,pos_only_smoothed,0.41
1788,1788706293.0303,16.66,2115.130,217.121,2353.838,0.0,75.7,76.7,0.19,pos_only_smoothed,76.7,0.19,pos_only_smoothed,0.03
1789,1788706293.0470,16.67,2115.583,217.124,2354.053,0.0,81.5,77.5,0.77,pos_only_smoothed,76.9,0.27,pos_only_smoothed,0.53
1790,1788706293.0636,16.66,2115.809,217.126,2354.161,0.0,76.6,77.3,0.13,pos_only_smoothed,77.2,0.31,pos_only_smoothed,0.09
1791,1788706293.0803,16.66,2116.035,217.128,2354.268,0.0,72.5,76.6,0.77,pos_only_smoothed,77.2,0.07,pos_only_smoothed,0.61
1792,1788706293.0970,16.66,2116.487,217.131,2354.483,0.0,78.9,76.9,0.37,pos_only_smoothed,76.8,0.32,pos_only_smoothed,0.09
1793,1788706293.1136,16.66,2116.713,217.133,2354.590,0.0,74.5,76.5,0.40,pos_only_smoothed,76.7,0.10,pos_only_smoothed,0.20
1794,1788706293.1303,16.66,2117.165,217.136,2354.804,0.0,80.5,77.2,0.63,pos_only_smoothed,76.8,0.05,pos_only_smoothed,0.37
1795,1788706293.1470,16.66,2117.391,217.138,2354.912,0.0,75.7,76.9,0.24,pos_only_smoothed,77.0,0.16,pos_only_smoothed,0.02
1796,1788706293.1636,16.66,2117.616,217.140,2355.019,0.0,71.8,76.1,0.82,pos_only_smoothed,76.8,0.17,pos_only_smoothed,0.67
1797,1788706293.1803,16.66,2118.067,217.143,2355.233,0.0,78.2,76.5,0.34,pos_only_smoothed,76.4,0.38,pos_only_smoothed,0.05
1798,1788706293.1969,16.66,2118.293,217.145,2355.340,0.0,73.9,76.0,0.40,pos_only_smoothed,76.3,0.14,pos_only_smoothed,0.22
1799,1788706293.2136,16.66,2118.743,217.148,2355.554,0.0,80.0,76.7,0.62,pos_only_smoothed,76.3,0.04,pos_only_smoothed,0.37
1800,1788706293.2303,16.66,2118.968,217.150,2355.661,0.0,75.2,76.4,0.23,pos_only_smoothed,76.5,0.15,pos_only_smoothed,0.02
1801,1788706293.2469,16.68,2119.418,217.152,2355.875,0.0,81.1,77.2,0.75,pos_only_smoothed,76.7,0.23,pos_only_smoothed,0.51
1802,1788706293.2636,16.66,2119.643,217.153,2355.981,0.0,76.2,77.0,0.16,pos_only_smoothed,77.0,0.28,pos_only_smoothed,0.07
1803,1788706293.2803,16.66,2119.867,217.154,2356.088,0.0,72.1,76.2,0.79,pos_only_smoothed,76.9,0.09,pos_only_smoothed,0.63
1804,1788706293.2969,16.66,2120.317,217.155,2356.302,0.0,78.6,76.6,0.37,pos_only_smoothed,76.5,0.34,pos_only_smoothed,0.08
1805,1788706293.3136,16.66,2120.541,217.155,2356.408,0.0,74.0,76.2,0.41,pos_only_smoothed,76.4,0.11,pos_only_smoothed,0.21
1806,1788706293.3303,16.66,2120.990,217.155,2356.622,0.0,80.0,76.8,0.61,pos_only_smoothed,76.5,0.04,pos_only_smoothed,0.36
1807,1788706293.3469,16.66,2121.214,217.155,2356.729,0.0,75.3,76.6,0.24,pos_only_smoothed,76.6,0.14,pos_only_smoothed,0.03
1808,1788706293.3636,16.66,2121.438,217.155,2356.835,0.0,71.4,75.7,0.83,pos_only_smoothed,76.4,0.18,pos_only_smoothed,0.69
1809,1788706293.3802,16.66,2121.886,217.155,2357.048,0.0,77.9,76.1,0.34,pos_only_smoothed,76.0,0.39,pos_only_smoothed,0.05
1810,1788706293.3969,16.66,2122.110,217.154,2357.154,0.0,73.5,75.7,0.42,pos_only_smoothed,75.9,0.14,pos_only_smoothed,0.23
1811,1788706293.4136,16.66,2122.557,217.154,2357.367,0.0,79.5,76.3,0.61,pos_only_smoothed,75.9,0.03,pos_only_smoothed,0.35
1812,1788706293.4302,16.66,2122.781,217.154,2357.473,0.0,74.8,76.0,0.23,pos_only_smoothed,76.1,0.14,pos_only_smoothed,0.02
1813,1788706293.4469,16.67,2123.227,217.153,2357.685,0.0,80.5,76.8,0.72,pos_only_smoothed,76.3,0.22,pos_only_smoothed,0.48
1814,1788706293.4636,16.66,2123.450,217.153,2357.791,0.0,75.6,76.6,0.18,pos_only_smoothed,76.5,0.26,pos_only_smoothed,0.04
1815,1788706293.4802,16.62,2123.673,217.152,2357.896,0.0,71.6,75.8,0.79,pos_only_smoothed,76.4,0.11,pos_only_smoothed,0.64
1816,1788706293.4968,16.67,2124.118,217.150,2358.108,0.0,78.0,76.1,0.35,pos_only_smoothed,76.1,0.35,pos_only_smoothed,0.06
1817,1788706293.5135,16.66,2124.340,217.150,2358.213,0.0,73.5,75.7,0.43,pos_only_smoothed,75.9,0.13,pos_only_smoothed,0.23
1818,1788706293.5302,16.67,2124.783,217.149,2358.424,0.0,79.3,76.3,0.57,pos_only_smoothed,76.0,0.02,pos_only_smoothed,0.32
1819,1788706293.5468,16.66,2125.005,217.148,2358.530,0.0,74.6,76.0,0.27,pos_only_smoothed,76.1,0.11,pos_only_smoothed,0.06
1820,1788706293.5635,16.66,2125.226,217.148,2358.634,0.0,70.7,75.2,0.86,pos_only_smoothed,75.9,0.20,pos_only_smoothed,0.71
1821,1788706293.5802,16.67,2125.668,217.147,2358.844,0.0,76.9,75.4,0.28,pos_only_smoothed,75.4,0.42,pos_only_smoothed,0.00
1822,1788706293.5968,16.67,2125.888,217.147,2358.949,0.0,72.6,75.0,0.45,pos_only_smoothed,75.3,0.19,pos_only_smoothed,0.27
1823,1788706293.6135,16.67,2126.329,217.147,2359.158,0.0,78.5,75.5,0.56,pos_only_smoothed,75.2,0.02,pos_only_smoothed,0.30
1824,1788706293.6302,16.66,2126.549,217.147,2359.263,0.0,73.8,75.3,0.28,pos_only_smoothed,75.3,0.10,pos_only_smoothed,0.07
1825,1788706293.6468,16.67,2126.988,217.148,2359.471,0.0,79.5,75.9,0.67,pos_only_smoothed,75.5,0.17,pos_only_smoothed,0.44
1826,1788706293.6635,16.66,2127.207,217.148,2359.576,0.0,74.6,75.7,0.21,pos_only_smoothed,75.7,0.21,pos_only_smoothed,0.01
1827,1788706293.6802,16.66,2127.426,217.148,2359.680,0.0,70.6,74.9,0.82,pos_only_smoothed,75.6,0.14,pos_only_smoothed,0.67
1828,1788706293.6968,16.66,2127.863,217.150,2359.887,0.0,76.7,75.2,0.30,pos_only_smoothed,75.2,0.39,pos_only_smoothed,0.02
1829,1788706293.7135,16.66,2128.081,217.151,2359.990,0.0,72.3,74.7,0.47,pos_only_smoothed,75.0,0.17,pos_only_smoothed,0.27
1830,1788706293.7301,16.67,2128.515,217.152,2360.197,0.0,78.0,75.3,0.53,pos_only_smoothed,75.0,0.03,pos_only_smoothed,0.28
1831,1788706293.7468,16.66,2128.733,217.153,2360.300,0.0,73.4,75.0,0.31,pos_only_smoothed,75.1,0.07,pos_only_smoothed,0.10
1832,1788706293.7635,16.66,2128.949,217.154,2360.403,0.0,69.4,74.1,0.88,pos_only_smoothed,74.8,0.24,pos_only_smoothed,0.74
1833,1788706293.7801,16.66,2129.382,217.158,2360.609,0.0,75.7,74.3,0.25,pos_only_smoothed,74.4,0.45,pos_only_smoothed,0.03
1834,1788706293.7968,16.66,2129.597,217.159,2360.711,0.0,71.3,73.8,0.49,pos_only_smoothed,74.1,0.22,pos_only_smoothed,0.30
1835,1788706293.8135,16.66,2130.027,217.161,2360.916,0.0,76.9,74.3,0.49,pos_only_smoothed,74.1,0.06,pos_only_smoothed,0.25
1836,1788706293.8301,16.66,2130.242,217.163,2361.017,0.0,72.4,74.0,0.32,pos_only_smoothed,74.1,0.05,pos_only_smoothed,0.11
1837,1788706293.8468,16.67,2130.669,217.167,2361.221,0.0,77.7,74.6,0.59,pos_only_smoothed,74.2,0.11,pos_only_smoothed,0.36
